Geno	Mean_Temp	Diurinal_Range	Isothermality	Temp_Seasonality	Max_Temp	Min_Temp	Temp_Range	Temp_Wettest_Quarter	Temp_Driest_Quarter	Temp_Warmest_Quarter	Temp_Coldest_Quarter	Precipitation	Precip._Wettest_Month	Precip._Driest_Month	Precip_Seasonality	Precip_Wettest_Quarter	Precip_Driest_Quarter	Precip_Warmest_Quarter	Precip_Coldest_Quarter	Full_class
BESC-336	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-337	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-338	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-339	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-34	11.197999954223599	10.714666366577099	43.20429992675779	522.36474609375	25.888000488281197	1.08800005912781	24.800001144409197	5.420666694641111	17.6399993896484	17.721332550048803	5.03000020980835	1290.0	202.0	26.0	57.7564811706543	583.0	114.0	119.0	531.0	Columbia
BESC-340	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-341	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-342	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-343	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-344	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-345	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-346	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-347	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-348	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-349	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-35	11.197999954223599	10.714666366577099	43.20429992675779	522.36474609375	25.888000488281197	1.08800005912781	24.800001144409197	5.420666694641111	17.6399993896484	17.721332550048803	5.03000020980835	1290.0	202.0	26.0	57.7564811706543	583.0	114.0	119.0	531.0	Columbia
BESC-350	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-351	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-352	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-353	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-354	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-355	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-356	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-357	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-358	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-359	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-36	11.197999954223599	10.714666366577099	43.20429992675779	522.36474609375	25.888000488281197	1.08800005912781	24.800001144409197	5.420666694641111	17.6399993896484	17.721332550048803	5.03000020980835	1290.0	202.0	26.0	57.7564811706543	583.0	114.0	119.0	531.0	Columbia
BESC-360	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-361	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-362	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-363	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-364	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-365	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-366	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-367	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-368	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-369	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-37	11.197999954223599	10.714666366577099	43.20429992675779	522.36474609375	25.888000488281197	1.08800005912781	24.800001144409197	5.420666694641111	17.6399993896484	17.721332550048803	5.03000020980835	1290.0	202.0	26.0	57.7564811706543	583.0	114.0	119.0	531.0	Columbia
BESC-370	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-371	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-372	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-373	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-374	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-375	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-376	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-377	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-378	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-379	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-38	11.197999954223599	10.714666366577099	43.20429992675779	522.36474609375	25.888000488281197	1.08800005912781	24.800001144409197	5.420666694641111	17.6399993896484	17.721332550048803	5.03000020980835	1290.0	202.0	26.0	57.7564811706543	583.0	114.0	119.0	531.0	Columbia
BESC-380	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-381	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-382	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-383	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-384	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-385	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-386	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-387	9.415666580200199	8.945333480834961	39.233917236328104	502.046997070312	22.7040004730225	-0.0959999933838844	22.800001144409197	3.9433333873748797	15.562000274658198	15.6946668624878	3.50800013542175	1381.0	203.0	45.0	46.197357177734396	568.0	161.0	166.0	496.0	nearNorth
BESC-388	10.1353330612183	9.425333023071289	40.3067626953125	505.938110351562	23.7280006408691	0.34400001168251	23.3840007781982	4.550000190734861	16.3226661682129	16.4133338928223	4.13666677474976	1323.0	194.0	43.0	45.362098693847706	541.0	157.0	164.0	471.0	nearNorth
BESC-389	10.1353330612183	9.425333023071289	40.3067626953125	505.938110351562	23.7280006408691	0.34400001168251	23.3840007781982	4.550000190734861	16.3226661682129	16.4133338928223	4.13666677474976	1323.0	194.0	43.0	45.362098693847706	541.0	157.0	164.0	471.0	nearNorth
BESC-39	11.197999954223599	10.714666366577099	43.20429992675779	522.36474609375	25.888000488281197	1.08800005912781	24.800001144409197	5.420666694641111	17.6399993896484	17.721332550048803	5.03000020980835	1290.0	202.0	26.0	57.7564811706543	583.0	114.0	119.0	531.0	Columbia
BESC-390	10.1353330612183	9.425333023071289	40.3067626953125	505.938110351562	23.7280006408691	0.34400001168251	23.3840007781982	4.550000190734861	16.3226661682129	16.4133338928223	4.13666677474976	1323.0	194.0	43.0	45.362098693847706	541.0	157.0	164.0	471.0	nearNorth
BESC-391	10.1353330612183	9.425333023071289	40.3067626953125	505.938110351562	23.7280006408691	0.34400001168251	23.3840007781982	4.550000190734861	16.3226661682129	16.4133338928223	4.13666677474976	1323.0	194.0	43.0	45.362098693847706	541.0	157.0	164.0	471.0	nearNorth
